state_sequence,timestamp_ms,recording_elapsed_ms,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,mid,x,y,z,rc_a,rc_b,rc_c,rc_d,rc_source,rc_result,rc_timestamp_ms,rc_sequence
1757,1782597216072,17720,0,0,-1,0,0,0,85,87,10,0,70,140.27,0,-16,4,-999,-1,0,0,0,,,,,,,,
1758,1782597216168,17816,0,0,-1,0,0,0,85,87,10,0,70,140.99,0,-17,4,-998,-1,0,0,0,,,,,,,,
1759,1782597216262,17910,0,0,-1,0,0,0,85,87,10,0,70,140.94,0,-19,7,-999,-1,0,0,0,,,,,,,,
1760,1782597216359,18007,0,0,-1,0,0,0,85,87,10,0,70,140.53,0,-16,6,-996,-1,0,0,0,,,,,,,,
1761,1782597216456,18104,0,0,-1,0,0,0,85,87,10,0,70,140.9,0,-15,3,-995,-1,0,0,0,,,,,,,,
1762,1782597216575,18223,0,0,-1,0,0,0,85,87,10,0,70,141.13,0,-19,8,-1000,-1,0,0,0,,,,,,,,
1763,1782597216673,18321,0,0,-1,0,0,0,85,87,10,0,70,140.89,0,-21,10,-997,-1,0,0,0,,,,,,,,
1764,1782597216746,18394,0,0,-1,0,0,0,85,87,10,0,70,140.68,0,-17,0,-1002,-1,0,0,0,,,,,,,,
1765,1782597216842,18490,0,0,-1,0,0,0,85,87,10,0,70,140.68,0,-18,7,-1001,-1,0,0,0,,,,,,,,
1766,1782597216939,18587,0,0,-1,0,0,0,85,87,10,0,70,140.68,0,-17,6,-999,-1,0,0,0,,,,,,,,
1767,1782597217057,18705,0,0,-1,0,0,0,85,87,10,0,70,140.94,0,-17,5,-1000,-1,0,0,0,,,,,,,,
1768,1782597217153,18801,0,0,-1,0,0,0,85,87,10,0,70,140.96,0,-17,7,-999,-1,0,0,0,,,,,,,,
1769,1782597217246,18894,0,0,-1,0,0,0,85,87,10,0,70,140.7,0,-16,3,-999,-1,0,0,0,,,,,,,,
1770,1782597217278,18926,0,0,-1,0,0,0,85,87,10,0,70,140.96,0,-16,5,-999,-1,0,0,0,,,,,,,,
1771,1782597217375,19023,0,0,-1,0,0,0,85,87,10,0,70,140.72,0,-18,6,-999,-1,0,0,0,,,,,,,,
1772,1782597217471,19119,0,0,-1,0,0,0,85,87,10,0,70,140.77,0,-18,4,-1002,-1,0,0,0,,,,,,,,
1773,1782597217568,19216,0,0,-1,0,0,0,84,87,10,0,70,140.69,0,-19,5,-997,-1,0,0,0,,,,,,,,
1774,1782597217665,19313,0,0,-1,0,0,0,84,87,10,0,70,140.87,0,-17,8,-1000,-1,0,0,0,,,,,,,,
1775,1782597217769,19417,0,0,-1,0,0,0,84,87,10,0,70,140.76,0,-17,2,-1006,-1,0,0,0,,,,,,,,
1776,1782597217870,19518,0,0,-1,0,0,0,84,87,10,0,70,140.83,0,-19,5,-990,-1,0,0,0,,,,,,,,
1777,1782597217966,19614,0,0,-1,0,0,0,84,87,10,0,70,140.54,0,-14,8,-996,-1,0,0,0,,,,,,,,
1778,1782597218060,19708,0,0,-1,0,0,0,84,87,10,0,70,140.63,0,-22,2,-998,-1,0,0,0,,,,,,,,
1779,1782597218168,19816,0,0,-1,0,0,0,84,87,10,0,70,140.91,0,-15,7,-1006,-1,0,0,0,,,,,,,,
1780,1782597218250,19898,0,0,0,0,0,0,84,87,10,0,70,140.63,0,-14,5,-1000,-1,0,0,0,,,,,,,,
1781,1782597218347,19995,0,0,0,0,0,0,84,87,10,0,70,140.87,0,-16,5,-1005,-1,0,0,0,,,,,,,,
1782,1782597218442,20090,0,0,0,0,0,0,84,87,10,0,70,140.97,0,-16,7,-997,-1,0,0,0,,,,,,,,
1783,1782597218537,20185,0,0,0,0,0,0,85,88,10,0,70,140.87,0,-18,7,-997,-1,0,0,0,,,,,,,,
1784,1782597218634,20282,0,0,0,0,0,0,85,88,10,0,70,140.83,0,-19,5,-1002,-1,0,0,0,,,,,,,,
1785,1782597218740,20388,0,0,0,0,0,0,85,88,10,0,70,141.14,0,-19,4,-998,-1,0,0,0,,,,,,,,
1786,1782597218827,20475,0,0,0,0,0,0,85,88,10,0,70,140.9,0,-18,8,-997,-1,0,0,0,,,,,,,,
1787,1782597218924,20572,0,0,0,0,0,0,85,88,10,0,70,140.73,0,-17,3,-1000,-1,0,0,0,,,,,,,,
1788,1782597219021,20669,0,0,0,0,0,0,85,88,10,0,70,140.53,0,-17,5,-1000,-1,0,0,0,,,,,,,,
